RunTag,FeatureConfig,RunId,Split,CaseGroup,Order,SampleId,FigurePath,Dice,IoU,Precision,Recall
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,FixedComparisonCases,1,ea90fc30-428a-4c09-a7eb-aac47d75acd8,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/FixedComparisonCases_01_ea90fc30-428a-4c09-a7eb-aac47d75acd8.png,0.3792415182051067,0.233990149669975,0.233990149669975,1.0
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,FixedComparisonCases,2,365a3850-e629-476a-83cf-dc4ef3355295,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/FixedComparisonCases_02_365a3850-e629-476a-83cf-dc4ef3355295.png,0.1153358687482028,0.0611970416535325,0.0614035094052607,0.9479166672092014
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,FixedComparisonCases,3,8d2f53e5-76d5-4675-9802-4ed9b6c0551b,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/FixedComparisonCases_03_8d2f53e5-76d5-4675-9802-4ed9b6c0551b.png,4.725897918371504e-10,4.725897918371504e-10,4.955401385056786e-10,1.020408152852978e-08
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,FixedComparisonCases,4,63469f68-509c-45de-9a32-d7a9b525b5df,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/FixedComparisonCases_04_63469f68-509c-45de-9a32-d7a9b525b5df.png,0.7958921695790165,0.6609808105959692,0.7425149703682455,0.8575380361583153
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,FixedComparisonCases,5,e00a0f4f-f778-43a7-bb30-0fb8c1ed99d1,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/FixedComparisonCases_05_e00a0f4f-f778-43a7-bb30-0fb8c1ed99d1.png,0.6738544477323859,0.5081300819673034,0.9816753927181272,0.512995896699048
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,FixedComparisonCases,6,226ee4ba-987d-4b76-8206-daffbf039293,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/FixedComparisonCases_06_226ee4ba-987d-4b76-8206-daffbf039293.png,0.6599229288728696,0.4924514741247652,0.5092936806622351,0.9370725035060568
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,FixedComparisonCases,7,4a155e3f-6602-4575-b01f-106a7352593c,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/FixedComparisonCases_07_4a155e3f-6602-4575-b01f-106a7352593c.png,0.7189189190033276,0.5611814348048846,0.6170103094757678,0.861151079236582
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,FixedComparisonCases,8,617140a7-5a6e-429e-a804-c4043b2a975f,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/FixedComparisonCases_08_617140a7-5a6e-429e-a804-c4043b2a975f.png,0.7461773701414691,0.5951219515016571,0.9531250000523158,0.6130653269109365
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,FixedComparisonCases,9,ac20d346-a807-4145-8f9e-2966a9c43ced,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/FixedComparisonCases_09_ac20d346-a807-4145-8f9e-2966a9c43ced.png,0.7586206897579308,0.6111111113778387,0.9378947369074792,0.6368834884654156
101622,ConfigC,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,Test,BestPredictions,1,ea35fc33-3b7a-434e-bed8-c22680100bbb,/data/users/kabasmen/MethaneProjectTFM/Outputs/Experiments/101622/ConfigC/TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull/Figures/PredictionCases/BestPredictions_01_ea35fc33-3b7a-434e-bed8-c22680100bbb.png,0.9533007335020416,0.910768512050743,0.9608181370229624,0.9459000485332604
